lon,lat,frequency,risk
-75.5,20.65,0.88,0.88
-75.2,20.65,0.88,0.00
-75.7,20.65,0.75,0.00
-75.6,20.65,0.75,0.75
-75.55,20.65,0.75,0.75
-75.45,20.65,0.75,0.00
-75.4,20.65,0.75,0.00
-75.35,20.65,0.75,0.00
-75.3,20.65,0.75,0.00
-75.25,20.65,0.75,0.00
-74.85,20.65,0.75,0.00
-75.1,20.65,0.63,0.63
-75.05,20.65,0.63,0.63
-75.15,20.65,0.50,0.50
-75,20.65,0.50,0.50
-74.95,20.65,0.50,0.50
-74.9,20.65,0.50,0.50
-74.8,20.65,0.50,0.00
-75.65,20.65,0.38,0.38
-78.35,20.65,0.25,0.75
-77.1,20.65,0.13,0.00
-76.9,20.65,0.13,0.00
-76.85,20.65,0.13,0.00
-76.8,20.65,0.13,0.00
-76.75,20.65,0.13,0.00
-76.7,20.65,0.13,0.00
-76.55,20.65,0.13,0.00
-76.5,20.65,0.13,0.00
-76.15,20.65,0.13,0.00
-76.1,20.65,0.13,0.00
-76.05,20.65,0.13,0.00
-77.15,20.65,0.00,0.00
-77.05,20.65,0.00,0.00
-77,20.65,0.00,0.00
-76.95,20.65,0.00,0.00
-76.65,20.65,0.00,0.00
-76.6,20.65,0.00,0.00
-76.45,20.65,0.00,0.00
-76.4,20.65,0.00,0.00
-76.35,20.65,0.00,0.00
-76.3,20.65,0.00,0.00
-76.25,20.65,0.00,0.00
-76.2,20.65,0.00,0.00
-76,20.65,0.00,0.00
-75.95,20.65,0.00,0.00
-75.9,20.65,0.00,0.00
-75.85,20.65,0.00,0.00
-75.8,20.65,0.00,0.00
-75.75,20.65,0.00,0.00
-75.15,20.7,1.00,1.00
-75.1,20.7,1.00,1.00
-74.95,20.7,1.00,0.00
-75.55,20.7,0.88,0.00
-75.5,20.7,0.88,0.88
-75.2,20.7,0.88,0.88
-75.35,20.7,0.75,0.00
-75,20.7,0.63,0.63
-75.75,20.7,0.50,0.50
-75.25,20.7,0.50,0.00
-77.15,20.7,0.25,0.50
-76.5,20.7,0.25,0.00
-76.45,20.7,0.25,0.00
-76.4,20.7,0.25,0.00
-75.6,20.7,0.25,0.50
-75.45,20.7,0.25,0.25
-77.25,20.7,0.13,0.00
-77.2,20.7,0.13,0.00
-77.05,20.7,0.13,0.00
-77,20.7,0.13,0.00
-76.95,20.7,0.13,0.00
-76.9,20.7,0.13,0.00
-76.85,20.7,0.13,0.00
-76.8,20.7,0.13,0.00
-76.75,20.7,0.13,0.00
-76.7,20.7,0.13,0.00
-76.65,20.7,0.13,0.00
-76.6,20.7,0.13,0.00
-76.55,20.7,0.13,0.00
-76.35,20.7,0.13,0.00
-76.3,20.7,0.13,0.00
-76.25,20.7,0.13,0.00
-76.2,20.7,0.13,0.00
-76.15,20.7,0.13,0.00
-76.1,20.7,0.13,0.00
-76.05,20.7,0.13,0.00
-75.4,20.7,0.13,0.13
-77.1,20.7,0.00,0.00
-76,20.7,0.00,0.00
-75.95,20.7,0.00,0.00
-75.9,20.7,0.00,0.00
-75.85,20.7,0.00,0.00
-75.8,20.7,0.00,0.00
-75.7,20.7,0.00,0.00
-75.65,20.7,0.00,0.00
-75.25,20.75,1.00,1.00
-75.35,20.75,0.75,0.00
-75.4,20.75,0.63,0.63
-78.75,20.75,0.50,1.50
-75.75,20.75,0.50,1.00
-87,20.75,0.38,0.00
-77.2,20.75,0.25,0.00
-76.5,20.75,0.25,0.00
-76.45,20.75,0.25,0.00
-76.4,20.75,0.25,0.00
-76.35,20.75,0.25,0.00
-76.25,20.75,0.25,0.00
-76.2,20.75,0.25,0.00
-76.15,20.75,0.25,0.00
-76.1,20.75,0.25,0.00
-75.65,20.75,0.25,0.00
-78,20.75,0.13,0.00
-77.95,20.75,0.13,0.00
-77.9,20.75,0.13,0.00
-77.8,20.75,0.13,0.00
-77.75,20.75,0.13,0.00
-77.7,20.75,0.13,0.00
-77.65,20.75,0.13,0.00
-77.6,20.75,0.13,0.00
-77.55,20.75,0.13,0.00
-77.5,20.75,0.13,0.00
-77.45,20.75,0.13,0.00
-77.35,20.75,0.13,0.00
-77.3,20.75,0.13,0.00
-77.25,20.75,0.13,0.00
-77.1,20.75,0.13,0.00
-77.05,20.75,0.13,0.00
-77,20.75,0.13,0.00
-76.95,20.75,0.13,0.00
-76.9,20.75,0.13,0.00
-76.85,20.75,0.13,0.00
-76.8,20.75,0.13,0.00
-76.75,20.75,0.13,0.00
-76.7,20.75,0.13,0.00
-76.65,20.75,0.13,0.00
-76.6,20.75,0.13,0.00
-76.55,20.75,0.13,0.00
-76.3,20.75,0.13,0.00
-78.45,20.75,0.00,0.00
-77.4,20.75,0.00,0.00
-77.15,20.75,0.00,0.00
-76.05,20.75,0.00,0.00
-76,20.75,0.00,0.00
-75.95,20.75,0.00,0.00
-75.9,20.75,0.00,0.00
-75.85,20.75,0.00,0.00
-75.8,20.75,0.00,0.00
-75.6,20.75,0.00,0.00
-86.95,20.8,0.50,0.00
-75.95,20.8,0.50,1.00
-75.9,20.8,0.50,1.00
-75.85,20.8,0.50,1.00
-75.8,20.8,0.50,0.00
-87,20.8,0.38,0.00
-78.8,20.8,0.38,1.13
-76.5,20.8,0.38,0.00
-76.45,20.8,0.38,1.13
-77.35,20.8,0.25,0.00
-77.3,20.8,0.25,0.00
-77.25,20.8,0.25,0.00
-77.2,20.8,0.25,0.00
-76.55,20.8,0.25,0.00
-76.4,20.8,0.25,0.00
-76.35,20.8,0.25,0.00
-76.3,20.8,0.25,0.00
-76.15,20.8,0.25,0.00
-76,20.8,0.25,0.50
-75.6,20.8,0.25,0.50
-75.5,20.8,0.25,0.25
-78.1,20.8,0.13,0.00
-78.05,20.8,0.13,0.00
-78,20.8,0.13,0.00
-77.95,20.8,0.13,0.00
-77.9,20.8,0.13,0.00
-77.85,20.8,0.13,0.00
-77.8,20.8,0.13,0.00
-77.75,20.8,0.13,0.00
-77.7,20.8,0.13,0.00
-77.65,20.8,0.13,0.00
-77.6,20.8,0.13,0.00
-77.55,20.8,0.13,0.00
-77.5,20.8,0.13,0.00
-77.45,20.8,0.13,0.00
-77.4,20.8,0.13,0.00
-77.1,20.8,0.13,0.00
-77.05,20.8,0.13,0.00
-77,20.8,0.13,0.00
-76.95,20.8,0.13,0.00
-76.9,20.8,0.13,0.00
-76.85,20.8,0.13,0.00
-76.8,20.8,0.13,0.00
-76.75,20.8,0.13,0.00
-76.7,20.8,0.13,0.00
-76.65,20.8,0.13,0.00
-76.6,20.8,0.13,0.00
-76.25,20.8,0.13,0.00
-76.1,20.8,0.13,0.00
-77.15,20.8,0.00,0.00
-76.2,20.8,0.00,0.00
-76.05,20.8,0.00,0.00
-75.55,20.85,0.75,1.50
-78.9,20.85,0.50,1.50
-75.85,20.85,0.50,0.00
-75.8,20.85,0.50,1.00
-75.75,20.85,0.50,1.00
-87,20.85,0.38,0.75
-86.9,20.85,0.38,0.00
-86.95,20.85,0.25,0.00
-77.25,20.85,0.25,0.00
-76.5,20.85,0.25,0.00
-76.45,20.85,0.25,0.00
-76.4,20.85,0.25,0.00
-76.35,20.85,0.25,0.00
-76.3,20.85,0.25,0.00
-76.25,20.85,0.25,0.00
-76,20.85,0.25,0.50
-75.95,20.85,0.25,0.50
-75.9,20.85,0.25,0.00
-78.15,20.85,0.13,0.00
-78.1,20.85,0.13,0.00
-78.05,20.85,0.13,0.00
-78,20.85,0.13,0.00
-77.95,20.85,0.13,0.00
-77.9,20.85,0.13,0.00
-77.85,20.85,0.13,0.00
-77.8,20.85,0.13,0.00
-77.75,20.85,0.13,0.00
-77.7,20.85,0.13,0.00
-77.65,20.85,0.13,0.00
-77.6,20.85,0.13,0.00
-77.55,20.85,0.13,0.00
-77.5,20.85,0.13,0.00
-77.45,20.85,0.13,0.00
-77.4,20.85,0.13,0.00
-77.35,20.85,0.13,0.00
-77.3,20.85,0.13,0.00
-77.2,20.85,0.13,0.00
-77.15,20.85,0.13,0.00
-77.1,20.85,0.13,0.00
-77.05,20.85,0.13,0.00
-77,20.85,0.13,0.00
-76.95,20.85,0.13,0.00
-76.9,20.85,0.13,0.00
-76.85,20.85,0.13,0.00
-76.8,20.85,0.13,0.00
-76.75,20.85,0.13,0.00
-76.7,20.85,0.13,0.00
-76.65,20.85,0.13,0.00
-76.6,20.85,0.13,0.00
-76.55,20.85,0.13,0.00
-76.2,20.85,0.13,0.00
-76.15,20.85,0.13,0.00
-76.1,20.85,0.13,0.00
-76.05,20.85,0.13,0.00
-75.65,20.9,0.75,1.50
-87,20.9,0.63,0.00
-78.95,20.9,0.50,1.50
-75.85,20.9,0.50,1.00
-75.8,20.9,0.50,1.00
-75.75,20.9,0.50,1.00
-75.7,20.9,0.50,1.00
-86.9,20.9,0.38,0.00
-86.85,20.9,0.38,0.75
-76.05,20.9,0.38,0.75
-75.6,20.9,0.38,0.00
-86.95,20.9,0.25,0.50
-79,20.9,0.25,0.75
-76.4,20.9,0.25,0.00
-76.35,20.9,0.25,0.00
-76.3,20.9,0.25,0.00
-76.25,20.9,0.25,0.00
-76.1,20.9,0.25,0.50
-76,20.9,0.25,0.50
-75.95,20.9,0.25,0.50
-75.9,20.9,0.25,0.50
-78.2,20.9,0.13,0.00
-78.15,20.9,0.13,0.00
-78.1,20.9,0.13,0.00
-78.05,20.9,0.13,0.00
-78,20.9,0.13,0.00
-77.95,20.9,0.13,0.00
-77.9,20.9,0.13,0.00
-77.85,20.9,0.13,0.00
-77.8,20.9,0.13,0.00
-77.75,20.9,0.13,0.00
-77.7,20.9,0.13,0.00
-77.65,20.9,0.13,0.00
-77.6,20.9,0.13,0.00
-77.55,20.9,0.13,0.00
-77.5,20.9,0.13,0.00
-77.45,20.9,0.13,0.00
-77.4,20.9,0.13,0.00
-77.35,20.9,0.13,0.00
-77.3,20.9,0.13,0.00
-77.25,20.9,0.13,0.00
-77.2,20.9,0.13,0.00
-77.15,20.9,0.13,0.00
-77.1,20.9,0.13,0.00
-77.05,20.9,0.13,0.00
-77,20.9,0.13,0.00
-76.95,20.9,0.13,0.00
-76.9,20.9,0.13,0.00
-76.85,20.9,0.13,0.00
-76.8,20.9,0.13,0.00
-76.75,20.9,0.13,0.00
-76.7,20.9,0.13,0.00
-76.65,20.9,0.13,0.00
-76.6,20.9,0.13,0.00
-76.55,20.9,0.13,0.00
-76.5,20.9,0.13,0.00
-76.45,20.9,0.00,0.00
-76.2,20.9,0.00,0.00
-76.15,20.9,0.00,0.00
-75.65,20.95,0.75,1.50
-75.6,20.95,0.75,1.50
-75.9,20.95,0.50,1.00
-75.7,20.95,0.50,1.00
-87,20.95,0.38,0.75
-86.95,20.95,0.38,0.00
-86.9,20.95,0.38,0.00
-86.85,20.95,0.38,0.00
-76.2,20.95,0.25,0.50
-76.05,20.95,0.25,0.50
-76,20.95,0.25,0.50
-75.95,20.95,0.25,0.50
-75.85,20.95,0.25,0.50
-75.8,20.95,0.25,0.50
-75.75,20.95,0.25,0.50
-78.25,20.95,0.13,0.00
-78.2,20.95,0.13,0.00
-78.15,20.95,0.13,0.00
-78.1,20.95,0.13,0.00
-78.05,20.95,0.13,0.00
-78,20.95,0.13,0.00
-77.95,20.95,0.13,0.00
-77.9,20.95,0.13,0.00
-77.85,20.95,0.13,0.00
-77.8,20.95,0.13,0.00
-77.75,20.95,0.13,0.00
-77.7,20.95,0.13,0.00
-77.65,20.95,0.13,0.00
-77.6,20.95,0.13,0.00
-77.55,20.95,0.13,0.00
-77.5,20.95,0.13,0.00
-77.45,20.95,0.13,0.00
-77.4,20.95,0.13,0.00
-77.35,20.95,0.13,0.00
-77.3,20.95,0.13,0.00
-77.25,20.95,0.13,0.00
-77.2,20.95,0.13,0.00
-77.15,20.95,0.13,0.00
-77.1,20.95,0.13,0.00
-77.05,20.95,0.13,0.00
-77,20.95,0.13,0.00
-76.95,20.95,0.13,0.00
-76.9,20.95,0.13,0.00
-76.85,20.95,0.13,0.00
-76.8,20.95,0.13,0.00
-76.75,20.95,0.13,0.00
-76.7,20.95,0.13,0.00
-76.65,20.95,0.13,0.00
-76.35,20.95,0.13,0.25
-76.3,20.95,0.13,0.25
-76.25,20.95,0.13,0.25
-76.6,20.95,0.00,0.00
-76.55,20.95,0.00,0.00
-76.5,20.95,0.00,0.00
-76.45,20.95,0.00,0.00
-76.4,20.95,0.00,0.00
-76.15,20.95,0.00,0.00
-76.1,20.95,0.00,0.00
-75.65,21,0.63,1.25
-75.6,21,0.63,1.25
-76.2,21,0.50,1.00
-87,21,0.38,0.00
-86.95,21,0.38,0.00
-86.9,21,0.38,0.00
-86.85,21,0.38,0.00
-76.25,21,0.25,0.50
-76.15,21,0.25,0.50
-76.1,21,0.25,0.50
-76.05,21,0.25,0.50
-76,21,0.25,0.50
-75.95,21,0.25,0.50
-75.9,21,0.25,0.50
-75.85,21,0.25,0.50
-75.8,21,0.25,0.50
-75.75,21,0.25,0.50
-75.7,21,0.25,0.50
-73.15,21,0.25,0.00
-78.35,21,0.13,0.00
-78.3,21,0.13,0.00
-78.25,21,0.13,0.00
-78.2,21,0.13,0.00
-78.15,21,0.13,0.00
-78.1,21,0.13,0.00
-78.05,21,0.13,0.00
-78,21,0.13,0.00
-77.95,21,0.13,0.00
-77.9,21,0.13,0.00
-77.85,21,0.13,0.00
-77.8,21,0.13,0.00
-77.75,21,0.13,0.00
-77.7,21,0.13,0.00
-77.65,21,0.13,0.00
-77.6,21,0.13,0.00
-77.55,21,0.13,0.00
-77.5,21,0.13,0.00
-77.45,21,0.13,0.00
-77.4,21,0.13,0.00
-77.35,21,0.13,0.00
-77.3,21,0.13,0.00
-77.25,21,0.13,0.00
-77.2,21,0.13,0.00
-77.15,21,0.13,0.00
-77.1,21,0.13,0.00
-77.05,21,0.13,0.00
-77,21,0.13,0.00
-76.95,21,0.13,0.00
-76.9,21,0.13,0.00
-76.85,21,0.13,0.00
-76.8,21,0.13,0.00
-76.75,21,0.13,0.00
-76.7,21,0.13,0.00
-76.65,21,0.13,0.00
-73.65,21,0.13,0.00
-73.2,21,0.13,0.00
-76.6,21,0.00,0.00
-76.55,21,0.00,0.00
-76.5,21,0.00,0.00
-76.45,21,0.00,0.00
-76.4,21,0.00,0.00
-76.35,21,0.00,0.00
-76.3,21,0.00,0.00
-73.6,21,0.00,0.00
-73.55,21,0.00,0.00
-73.5,21,0.00,0.00
-73.45,21,0.00,0.00
-73.4,21,0.00,0.00
-73.35,21,0.00,0.00
-73.3,21,0.00,0.00
-73.25,21,0.00,0.00
-75.7,21.05,0.63,1.25
-75.65,21.05,0.63,1.25
-76.25,21.05,0.50,1.00
-76.2,21.05,0.50,1.00
-76.15,21.05,0.50,1.00
-76.1,21.05,0.50,1.00
-75.8,21.05,0.50,1.00
-75.75,21.05,0.50,1.00
-87,21.05,0.38,0.00
-86.95,21.05,0.38,0.00
-86.9,21.05,0.38,0.00
-86.85,21.05,0.38,0.00
-86.8,21.05,0.38,0.00
-75.6,21.05,0.38,0.00
-76.05,21.05,0.25,0.50
-76,21.05,0.25,0.50
-75.95,21.05,0.25,0.50
-75.9,21.05,0.25,0.50
-75.85,21.05,0.25,0.50
-78.4,21.05,0.13,0.00
-78.35,21.05,0.13,0.00
-78.3,21.05,0.13,0.00
-78.25,21.05,0.13,0.00
-78.2,21.05,0.13,0.00
-78.15,21.05,0.13,0.00
-78.1,21.05,0.13,0.00
-78.05,21.05,0.13,0.00
-78,21.05,0.13,0.00
-77.95,21.05,0.13,0.00
-77.9,21.05,0.13,0.00
-77.85,21.05,0.13,0.00
-77.8,21.05,0.13,0.00
-77.75,21.05,0.13,0.00
-77.7,21.05,0.13,0.00
-77.65,21.05,0.13,0.00
-77.6,21.05,0.13,0.00
-77.55,21.05,0.13,0.00
-77.5,21.05,0.13,0.00
-77.45,21.05,0.13,0.00
-77.4,21.05,0.13,0.00
-77.35,21.05,0.13,0.00
-77.3,21.05,0.13,0.00
-77.25,21.05,0.13,0.00
-77.2,21.05,0.13,0.00
-77.15,21.05,0.13,0.00
-77.1,21.05,0.13,0.00
-77.05,21.05,0.13,0.00
-77,21.05,0.13,0.00
-76.95,21.05,0.13,0.00
-76.9,21.05,0.13,0.00
-76.85,21.05,0.13,0.00
-76.8,21.05,0.13,0.00
-76.75,21.05,0.13,0.00
-76.7,21.05,0.13,0.00
-76.65,21.05,0.00,0.00
-76.6,21.05,0.00,0.00
-76.55,21.05,0.00,0.00
-76.5,21.05,0.00,0.00
-76.45,21.05,0.00,0.00
-76.4,21.05,0.00,0.00
-76.35,21.05,0.00,0.00
-76.3,21.05,0.00,0.00
-73.65,21.05,0.00,0.00
-73.6,21.05,0.00,0.00
-73.55,21.05,0.00,0.00
-73.5,21.05,0.00,0.00
-73.45,21.05,0.00,0.00
-73.4,21.05,0.00,0.00
-73.35,21.05,0.00,0.00
-73.3,21.05,0.00,0.00
-73.25,21.05,0.00,0.00
-73.2,21.05,0.00,0.00
-73.15,21.05,0.00,0.00
-75.7,21.1,0.75,1.50
-75.65,21.1,0.75,1.50
-75.8,21.1,0.63,1.25
-75.75,21.1,0.63,1.25
-87,21.1,0.50,0.00
-76.25,21.1,0.50,1.00
-76.2,21.1,0.50,1.00
-76.15,21.1,0.50,1.00
-76.1,21.1,0.50,1.00
-86.95,21.1,0.38,0.00
-86.9,21.1,0.38,0.00
-86.85,21.1,0.38,0.00
-86.8,21.1,0.38,0.00
-75.9,21.1,0.38,0.75
-75.85,21.1,0.38,0.75
-75.6,21.1,0.38,0.00
-76.05,21.1,0.25,0.50
-76,21.1,0.25,0.50
-75.95,21.1,0.25,0.50
-79.3,21.1,0.13,0.38
-78.45,21.1,0.13,0.00
-78.4,21.1,0.13,0.00
-78.35,21.1,0.13,0.00
-78.3,21.1,0.13,0.00
-78.25,21.1,0.13,0.00
-78.2,21.1,0.13,0.00
-78.15,21.1,0.13,0.00
-78.1,21.1,0.13,0.00
-78.05,21.1,0.13,0.00
-78,21.1,0.13,0.00
-77.95,21.1,0.13,0.00
-77.9,21.1,0.13,0.00
-77.85,21.1,0.13,0.00
-77.8,21.1,0.13,0.00
-77.75,21.1,0.13,0.00
-77.7,21.1,0.13,0.00
-77.65,21.1,0.13,0.00
-77.6,21.1,0.13,0.00
-77.55,21.1,0.13,0.00
-77.5,21.1,0.13,0.00
-77.45,21.1,0.13,0.00
-77.4,21.1,0.13,0.00
-77.35,21.1,0.13,0.00
-77.3,21.1,0.13,0.00
-77.25,21.1,0.13,0.00
-77.2,21.1,0.13,0.00
-77.15,21.1,0.13,0.00
-77.1,21.1,0.13,0.00
-77.05,21.1,0.13,0.00
-77,21.1,0.13,0.00
-76.95,21.1,0.13,0.00
-76.9,21.1,0.13,0.00
-76.85,21.1,0.13,0.00
-76.8,21.1,0.13,0.00
-76.75,21.1,0.13,0.00
-76.7,21.1,0.00,0.00
-76.65,21.1,0.00,0.00
-76.6,21.1,0.00,0.00
-76.55,21.1,0.00,0.00
-76.5,21.1,0.00,0.00
-76.45,21.1,0.00,0.00
-76.4,21.1,0.00,0.00
-76.35,21.1,0.00,0.00
-76.3,21.1,0.00,0.00
-73.6,21.1,0.00,0.00
-73.55,21.1,0.00,0.00
-73.5,21.1,0.00,0.00
-73.45,21.1,0.00,0.00
-73.4,21.1,0.00,0.00
-73.35,21.1,0.00,0.00
-73.3,21.1,0.00,0.00
-73.25,21.1,0.00,0.00
-73.2,21.1,0.00,0.00
-73.15,21.1,0.00,0.00
-73.1,21.1,0.00,0.00
-75.8,21.15,0.75,1.50
-75.7,21.15,0.75,1.50
-87,21.15,0.50,0.00
-76.4,21.15,0.50,1.00
-76.35,21.15,0.50,1.00
-76.3,21.15,0.50,1.00
-76.25,21.15,0.50,1.00
-76.2,21.15,0.50,1.00
-76.15,21.15,0.50,1.00
-86.95,21.15,0.38,0.00
-86.9,21.15,0.38,0.00
-86.85,21.15,0.38,0.00
-86.8,21.15,0.38,0.00
-86.75,21.15,0.38,0.00
-75.75,21.15,0.25,0.00
-79.4,21.15,0.13,0.38
-79.35,21.15,0.13,0.38
-78.45,21.15,0.13,0.00
-78.4,21.15,0.13,0.00
-78.35,21.15,0.13,0.00
-78.3,21.15,0.13,0.00
-78.25,21.15,0.13,0.00
-78.2,21.15,0.13,0.00
-78.15,21.15,0.13,0.00
-78.1,21.15,0.13,0.00
-78.05,21.15,0.13,0.00
-78,21.15,0.13,0.00
-77.95,21.15,0.13,0.00
-77.9,21.15,0.13,0.00
-77.85,21.15,0.13,0.00
-77.8,21.15,0.13,0.00
-77.75,21.15,0.13,0.00
-77.7,21.15,0.13,0.00
-77.65,21.15,0.13,0.00
-77.6,21.15,0.13,0.00
-77.55,21.15,0.13,0.00
-77.5,21.15,0.13,0.00
-77.45,21.15,0.13,0.00
-77.4,21.15,0.13,0.00
-77.35,21.15,0.13,0.00
-77.3,21.15,0.13,0.00
-77.25,21.15,0.13,0.00
-77.2,21.15,0.13,0.00
-77.15,21.15,0.13,0.00
-77.1,21.15,0.13,0.00
-77.05,21.15,0.13,0.00
-77,21.15,0.13,0.00
-76.95,21.15,0.00,0.00
-76.9,21.15,0.00,0.00
-76.85,21.15,0.00,0.00
-76.8,21.15,0.00,0.00
-76.75,21.15,0.00,0.00
-76.7,21.15,0.00,0.00
-76.65,21.15,0.00,0.00
-76.6,21.15,0.00,0.00
-76.55,21.15,0.00,0.00
-76.5,21.15,0.00,0.00
-76.45,21.15,0.00,0.00
-73.5,21.15,0.00,0.00
-73.45,21.15,0.00,0.00
-73.4,21.15,0.00,0.00
-73.35,21.15,0.00,0.00
-73.3,21.15,0.00,0.00
-73.25,21.15,0.00,0.00
-73.2,21.15,0.00,0.00
-73.15,21.15,0.00,0.00
-73.1,21.15,0.00,0.00
-73.05,21.15,0.00,0.00
-76.35,21.2,0.50,1.00
-76.3,21.2,0.50,1.00
-76.25,21.2,0.50,1.00
-76.2,21.2,0.50,1.00
-76.15,21.2,0.50,1.00
-87,21.2,0.38,0.00
-86.95,21.2,0.38,0.00
-86.9,21.2,0.38,0.00
-86.85,21.2,0.38,0.00
-86.8,21.2,0.38,0.00
-76.6,21.2,0.25,0.00
-76.4,21.2,0.25,0.50
-78.45,21.2,0.13,0.00
-78.4,21.2,0.13,0.00
-78.35,21.2,0.13,0.00
-78.3,21.2,0.13,0.00
-78.25,21.2,0.13,0.00
-78.2,21.2,0.13,0.00
-78.15,21.2,0.13,0.00
-78.1,21.2,0.13,0.00
-78.05,21.2,0.13,0.00
-78,21.2,0.13,0.00
-77.95,21.2,0.13,0.00
-77.9,21.2,0.13,0.00
-77.85,21.2,0.13,0.00
-77.8,21.2,0.13,0.00
-77.75,21.2,0.13,0.00
-77.7,21.2,0.13,0.00
-77.65,21.2,0.13,0.00
-77.6,21.2,0.13,0.00
-77.55,21.2,0.13,0.00
-77.5,21.2,0.13,0.00
-77.45,21.2,0.13,0.00
-77.4,21.2,0.13,0.00
-77.35,21.2,0.13,0.00
-77.3,21.2,0.13,0.00
-77.25,21.2,0.13,0.00
-77.2,21.2,0.13,0.00
-77.15,21.2,0.13,0.00
-77.1,21.2,0.13,0.00
-77.05,21.2,0.13,0.00
-77,21.2,0.13,0.00
-76.95,21.2,0.00,0.00
-76.9,21.2,0.00,0.00
-76.85,21.2,0.00,0.00
-76.8,21.2,0.00,0.00
-76.75,21.2,0.00,0.00
-76.7,21.2,0.00,0.00
-76.65,21.2,0.00,0.00
-76.55,21.2,0.00,0.00
-76.5,21.2,0.00,0.00
-76.45,21.2,0.00,0.00
-73.5,21.2,0.00,0.00
-73.45,21.2,0.00,0.00
-73.4,21.2,0.00,0.00
-73.35,21.2,0.00,0.00
-73.1,21.2,0.00,0.00
-73.05,21.2,0.00,0.00
-87,21.25,0.38,0.00
-86.95,21.25,0.38,0.00
-86.9,21.25,0.38,0.00
-86.85,21.25,0.38,0.00
-86.8,21.25,0.38,0.00
-86.7,21.25,0.38,0.00
-76.65,21.25,0.25,0.00
-76.6,21.25,0.25,0.00
-76.45,21.25,0.25,0.50
-76.4,21.25,0.25,0.50
-76.35,21.25,0.25,0.50
-76.3,21.25,0.25,0.50
-76.25,21.25,0.25,0.50
-78.5,21.25,0.13,0.00
-78.45,21.25,0.13,0.00
-78.4,21.25,0.13,0.00
-78.35,21.25,0.13,0.00
-78.3,21.25,0.13,0.00
-78.25,21.25,0.13,0.00
-78.2,21.25,0.13,0.00
-78.15,21.25,0.13,0.00
-78.1,21.25,0.13,0.00
-78.05,21.25,0.13,0.00
-78,21.25,0.13,0.00
-77.95,21.25,0.13,0.00
-77.9,21.25,0.13,0.00
-77.85,21.25,0.13,0.00
-77.8,21.25,0.13,0.00
-77.75,21.25,0.13,0.00
-77.7,21.25,0.13,0.00
-77.65,21.25,0.13,0.00
-77.6,21.25,0.13,0.00
-77.55,21.25,0.13,0.00
-77.5,21.25,0.13,0.00
-77.45,21.25,0.13,0.00
-77.4,21.25,0.13,0.00
-77.35,21.25,0.13,0.00
-77.3,21.25,0.13,0.00
-77.25,21.25,0.13,0.00
-77.2,21.25,0.13,0.00
-77.15,21.25,0.13,0.00
-77.1,21.25,0.13,0.00
-77.05,21.25,0.13,0.00
-77,21.25,0.13,0.00
-76.95,21.25,0.00,0.00
-76.9,21.25,0.00,0.00
-76.85,21.25,0.00,0.00
-76.8,21.25,0.00,0.00
-76.75,21.25,0.00,0.00
-76.7,21.25,0.00,0.00
-73.1,21.25,0.00,0.00
-73.05,21.25,0.00,0.00
-73,21.25,0.00,0.00
-76.6,21.3,0.63,0.00
-76.55,21.3,0.63,1.25
-76.5,21.3,0.63,1.25
-87,21.3,0.50,0.00
-86.9,21.3,0.38,0.00
-86.85,21.3,0.38,0.00
-86.8,21.3,0.38,0.00
-86.95,21.3,0.25,0.00
-76.7,21.3,0.25,0.00
-76.45,21.3,0.25,0.50
-76.4,21.3,0.25,0.50
-76.35,21.3,0.25,0.50
-78.45,21.3,0.13,0.00
-78.4,21.3,0.13,0.00
-78.35,21.3,0.13,0.00
-78.3,21.3,0.13,0.00
-78.25,21.3,0.13,0.00
-78.2,21.3,0.13,0.00
-78.15,21.3,0.13,0.00
-78.1,21.3,0.13,0.00
-78.05,21.3,0.13,0.00
-78,21.3,0.13,0.00
-77.95,21.3,0.13,0.00
-77.9,21.3,0.13,0.00
-77.85,21.3,0.13,0.00
-77.8,21.3,0.13,0.00
-77.75,21.3,0.13,0.00
-77.7,21.3,0.13,0.00
-77.65,21.3,0.13,0.00
-77.6,21.3,0.13,0.00
-77.55,21.3,0.13,0.00
-77.5,21.3,0.13,0.00
-77.45,21.3,0.13,0.00
-77.4,21.3,0.13,0.00
-77.35,21.3,0.13,0.00
-77.3,21.3,0.13,0.00
-77.25,21.3,0.13,0.00
-77.2,21.3,0.13,0.00
-77.15,21.3,0.13,0.00
-77.1,21.3,0.13,0.00
-77.05,21.3,0.13,0.00
-77,21.3,0.13,0.00
-76.95,21.3,0.13,0.00
-76.9,21.3,0.13,0.00
-76.85,21.3,0.13,0.00
-76.8,21.3,0.13,0.00
-76.75,21.3,0.13,0.00
-73.05,21.3,0.00,0.00
-73,21.3,0.00,0.00
-76.65,21.35,0.63,1.25
-87,21.35,0.38,0.00
-86.9,21.35,0.38,0.00
-86.85,21.35,0.38,0.00
-86.95,21.35,0.25,0.00
-78.5,21.35,0.13,0.00
-78.4,21.35,0.13,0.00
-78.35,21.35,0.13,0.00
-78.3,21.35,0.13,0.00
-78.25,21.35,0.13,0.00
-78.2,21.35,0.13,0.00
-78.15,21.35,0.13,0.00
-78.1,21.35,0.13,0.00
-78.05,21.35,0.13,0.00
-78,21.35,0.13,0.00
-77.95,21.35,0.13,0.00
-77.9,21.35,0.13,0.00
-77.85,21.35,0.13,0.00
-77.8,21.35,0.13,0.00
-77.75,21.35,0.13,0.00
